,갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
6,,2016,,,2020,센트라스,하왕십리동,"5,000",성동구,4,75,11,32.53,,,1070,11200,9
7,,2016,,,2020,센트라스,하왕십리동,"27,500",성동구,4,0,18,29.16,,,1070,11200,23
8,,2011,,,2020,리오파크 오피스텔,하왕십리동,"3,000",성동구,4,45,18,22.82,,,898-2,11200,4
9,,2005,,,2020,동인 레반트 오피스텔,하왕십리동,"15,500",성동구,4,0,23,27.54,,,903-3,11200,13
10,,2018,,,2020,비앤리베스텔,홍익동,"14,700",성동구,4,0,1,16.74,,,146-1,11200,4
11,,2018,,,2020,비앤리베스텔,홍익동,"15,700",성동구,4,0,25,16.74,,,146-1,11200,9
12,,1998,,,2020,신한넥스텔,도선동,500,성동구,4,45,8,19.63,,,14,11200,5
13,,2018,,,2020,렉스오피스텔,도선동,"5,000",성동구,4,38,8,20.35,,,268,11200,7
14,,2018,,,2020,렉스오피스텔,도선동,"5,000",성동구,4,38,10,21.37,,,268,11200,4
15,,2018,,,2020,렉스오피스텔,도선동,"17,200",성동구,4,0,11,21.27,,,268,11200,9
16,,2018,,,2020,렉스오피스텔,도선동,"5,000",성동구,4,50,14,20.35,,,268,11200,5
17,,2018,,,2020,렉스오피스텔,도선동,"20,850",성동구,4,0,14,25.32,,,268,11200,4
18,,2018,,,2020,렉스오피스텔,도선동,"16,800",성동구,4,0,15,21.49,,,268,11200,8
19,,2018,,,2020,렉스오피스텔,도선동,"19,000",성동구,4,0,16,25.32,,,268,11200,8
20,,2018,,,2020,렉스오피스텔,도선동,"5,500",성동구,4,50,18,21.37,,,268,11200,6
21,,2018,,,2020,렉스오피스텔,도선동,"18,000",성동구,4,0,21,20.35,,,268,11200,5
22,,2018,,,2020,렉스오피스텔,도선동,"8,800",성동구,4,30,21,18.7,,,268,11200,5
23,,2018,,,2020,렉스오피스텔,도선동,"17,000",성동구,4,0,23,20.35,,,268,11200,8
24,,2017,,,2020,한성아펠타워,도선동,"2,000",성동구,4,80,25,23.61,,,53,11200,13
25,,2007,,,2020,마장동청계아르테미스,마장동,"27,000",성동구,4,0,13,69.12,,,778-5,11200,4
26,,2006,,,2020,왕십리역이스타빌,행당동,"19,000",성동구,4,0,4,29.43,,,287-15,11200,8
27,,2006,,,2020,왕십리역이스타빌,행당동,"1,000",성동구,4,75,13,29.43,,,287-15,11200,12
28,,2018,,,2020,왕십리 큐브스테이트,행당동,"10,000",성동구,4,20,22,15.98,,,286-25,11200,3
29,,2004,,,2020,성수 그린빌,성수동1가,"18,000",성동구,4,0,2,34.59,,,685-54,11200,6
30,,2005,,,2020,뚝섬리버빌,성수동1가,"1,000",성동구,4,65,7,30.69,,,13-117,11200,3
31,,2004,,,2020,성수 그린빌,성수동1가,"18,000",성동구,4,0,13,36,,,685-54,11200,7
32,,2013,,,2020,서울숲오피스텔,성수동1가,"5,000",성동구,4,85,15,44.16,,,656-392,11200,4
33,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,4,37,15,24.69,,,33-21,11200,6
34,,2004,,,2020,성수 그린빌,성수동1가,"19,000",성동구,4,0,17,34.59,,,685-54,11200,8
35,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"12,000",성동구,4,25,18,29.23,,,72-69,11200,5
36,,2004,,,2020,이에스에이리버하우스,성수동1가,"22,000",성동구,4,0,22,39.15,,,13-12,11200,2
37,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,4,37,23,24.65,,,33-21,11200,8
38,,2018,,,2020,서울숲 프라임 알파,성수동1가,"44,500",성동구,4,0,23,59.18,,,13-120,11200,11
39,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,4,37,30,24.69,,,33-21,11200,8
40,,2017,,,2020,(299-134),성수동2가,"24,000",성동구,4,0,4,39.78,,,299-134,11200,2
41,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"5,500",성동구,4,35,6,24.84,,,277-37,11200,2
42,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"2,000",성동구,4,55,10,28.08,,,277-37,11200,7
43,,2013,,,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,4,55,11,18.33,,,277-101,11200,2
44,,2013,,,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"12,700",성동구,4,0,15,18.33,,,277-101,11200,7
45,,2013,,,2020,성수동램킨중흥S클래스오피스텔,성수동2가,500,성동구,4,60,18,18.33,,,277-101,11200,8
46,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"1,000",성동구,4,60,20,28.08,,,277-37,11200,10
47,,2013,,,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,4,55,20,18.33,,,277-101,11200,5
48,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"13,000",성동구,4,0,20,28.08,,,277-37,11200,8
49,,2019,,,2020,테라타워,성수동2가,"24,500",성동구,4,0,20,20.28,,,299-242,11200,4
50,,,,,2020,그루빌2차,성수동2가,"20,940",성동구,4,0,21,36.36,,,289-167,11200,2
51,,2013,,,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,4,55,25,18.33,,,277-101,11200,6
52,,2003,,,2020,송정동센스빌오피스텔,송정동,"12,000",성동구,4,15,17,31.19,,,81-16,11200,8
53,,2016,,,2020,서희스타힐스리버파크,용답동,"14,300",성동구,4,0,1,21.9,,,238-12,11200,13
54,,2013,,,2020,어반 오피스텔,용답동,"1,000",성동구,4,45,2,16.21,,,229-10,11200,7
55,,2016,,,2020,서희스타힐스리버파크,용답동,"13,600",성동구,4,0,3,21.9,,,238-12,11200,6
56,,2006,,,2020,신창비바패밀리,용답동,"25,500",성동구,4,0,4,65.82,,,232-1,11200,13
57,,1991,,,2020,삼호오피스텔,용답동,"1,500",성동구,4,30,6,26.25,,,236-5,11200,8
58,,2011,,,2020,오르세오피스텔,용답동,"16,000",성동구,4,0,7,35,,,238-2,11200,12
59,,2016,,,2020,서희스타힐스리버파크,용답동,"1,000",성동구,4,55,7,21.9,,,238-12,11200,5
60,,2013,,,2020,어반 오피스텔,용답동,"2,000",성동구,4,52,8,16.21,,,229-10,11200,2
61,,2016,,,2020,서희스타힐스리버파크,용답동,"13,500",성동구,4,0,11,21.9,,,238-12,11200,10
62,,1991,,,2020,삼호오피스텔,용답동,"6,000",성동구,4,0,14,26.25,,,236-5,11200,8
63,,2013,,,2020,어반 오피스텔,용답동,"1,000",성동구,4,59,14,17.08,,,229-10,11200,4
64,,1991,,,2020,삼호오피스텔,용답동,"7,000",성동구,4,0,14,26.25,,,236-5,11200,8
65,,2011,,,2020,오르세오피스텔,용답동,"15,000",성동구,4,0,18,33.2,,,238-2,11200,6
66,,2006,,,2020,신창비바패밀리,용답동,"26,000",성동구,4,0,27,70.12,,,232-1,11200,9
0,,2003,,,2020,노블리안,상왕십리동,"12,000",성동구,5,10,4,30.81,,,750,11200,8
1,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,5,0,6,30.81,,,750,11200,13
2,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,5,0,6,30.81,,,750,11200,8
3,,2003,,,2020,노블리안,상왕십리동,"8,000",성동구,5,30,11,30.81,,,750,11200,7
4,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,5,0,13,30.81,,,750,11200,3
5,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,5,0,14,30.81,,,750,11200,8
6,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,5,0,15,30.81,,,750,11200,13
7,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,5,0,16,30.81,,,750,11200,12
8,,2003,,,2020,노블리안,상왕십리동,"13,000",성동구,5,0,22,25.74,,,750,11200,2
9,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,5,0,22,30.81,,,750,11200,5
10,,2011,,,2020,리오파크 오피스텔,하왕십리동,"1,000",성동구,5,60,2,22.82,,,898-2,11200,14
11,,2017,,,2020,동인드림힐스,하왕십리동,"3,000",성동구,5,80,5,27.51,,,890-181,11200,9
12,,2011,,,2020,리오파크 오피스텔,하왕십리동,"13,000",성동구,5,0,9,22.82,,,898-2,11200,14
13,,2011,,,2020,리오파크 오피스텔,하왕십리동,"3,000",성동구,5,50,10,22.82,,,898-2,11200,12
14,,2005,,,2020,동인 레반트 오피스텔,하왕십리동,"16,000",성동구,5,0,14,30.32,,,903-3,11200,8
15,,2017,,,2020,동인드림힐스,하왕십리동,"22,000",성동구,5,0,15,27.51,,,890-181,11200,8
16,,2016,,,2020,센트라스,하왕십리동,"9,000",성동구,5,54,19,32.53,,,1070,11200,8
17,,2017,,,2020,동인드림힐스,하왕십리동,"16,800",성동구,5,0,20,19.24,,,890-181,11200,10
18,,2016,,,2020,센트라스,하왕십리동,"26,000",성동구,5,0,20,31.01,,,1070,11200,21
19,,2005,,,2020,동인 레반트 오피스텔,하왕십리동,"3,000",성동구,5,55,23,27.54,,,903-3,11200,10
20,,2011,,,2020,리오파크 오피스텔,하왕십리동,"1,000",성동구,5,60,29,21.56,,,898-2,11200,9
21,,2011,,,2020,리오파크 오피스텔,하왕십리동,"1,000",성동구,5,60,30,22.97,,,898-2,11200,13
22,,2018,,,2020,비앤리베스텔,홍익동,"15,700",성동구,5,0,1,15.98,,,146-1,11200,3
23,,2018,,,2020,렉스오피스텔,도선동,"17,850",성동구,5,0,5,20.35,,,268,11200,10
24,,2018,,,2020,렉스오피스텔,도선동,"16,270",성동구,5,0,7,20.35,,,268,11200,6
25,,1998,,,2020,신한넥스텔,도선동,500,성동구,5,45,7,19.63,,,14,11200,13
26,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"35,000",성동구,5,0,9,37.34,,,257,11200,16
27,,2018,,,2020,렉스오피스텔,도선동,"18,500",성동구,5,0,9,20.35,,,268,11200,2
28,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"1,000",성동구,5,80,9,18.63,,,257,11200,14
29,,2018,,,2020,렉스오피스텔,도선동,"1,000",성동구,5,70,11,21.27,,,268,11200,5
30,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"12,000",성동구,5,40,13,18.63,,,257,11200,17
31,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"22,000",성동구,5,0,16,18.63,,,257,11200,6
32,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"7,000",성동구,5,50,20,18.63,,,257,11200,13
33,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,5,0,20,18.63,,,257,11200,10
34,,2009,,,2020,다남매타워,도선동,"22,000",성동구,5,0,23,43.05,,,22-1,11200,7
35,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,5,0,23,18.63,,,257,11200,11
36,,1998,,,2020,신한넥스텔,도선동,"12,000",성동구,5,0,23,32.22,,,14,11200,4
37,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"7,000",성동구,5,45,27,18.63,,,257,11200,12
38,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,5,0,27,18.63,,,257,11200,11
39,,1998,,,2020,신한넥스텔,도선동,500,성동구,5,45,28,19.63,,,14,11200,9
40,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"18,000",성동구,5,0,29,18.63,,,257,11200,9
41,,1998,,,2020,신한넥스텔,도선동,"1,000",성동구,5,38,29,19.63,,,14,11200,17
42,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"18,000",성동구,5,0,29,18.63,,,257,11200,9
43,,2018,,,2020,W에비뉴타워,도선동,"1,000",성동구,5,78,29,23.32,,,46,11200,6
44,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"1,000",성동구,5,77,29,18.63,,,257,11200,8
45,,2004,,,2020,1동(766-25),마장동,"32,000",성동구,5,0,6,104.28,,,766-25,11200,4
46,,2018,,,2020,트레저힐스,마장동,"20,000",성동구,5,0,12,26.36,,,775-2,11200,4
47,,,,,2020,K TOWER 2,행당동,"17,500",성동구,5,0,5,21.4,,,293-8,11200,6
48,,2018,,,2020,왕십리 큐브스테이트,행당동,"5,000",성동구,5,50,11,16.37,,,286-25,11200,2
49,,2014,,,2020,서울숲 더샵,행당동,"27,300",성동구,5,0,12,57.27,,,377,11200,3
50,,2004,,,2020,성동샤르망,행당동,"1,000",성동구,5,65,29,27.6,,,192-29,11200,10
51,,2004,,,2020,성원상떼뷰,옥수동,"5,000",성동구,5,45,29,27.01,,,475,11200,5
52,,2004,,,2020,성수 그린빌,성수동1가,"18,000",성동구,5,0,1,34.59,,,685-54,11200,8
53,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,5,37,4,24.69,,,33-21,11200,3
54,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"4,000",성동구,5,45,6,30.02,,,72-69,11200,3
55,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,5,35,9,19.08,,,33-21,11200,9
56,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"15,500",성동구,5,0,9,31.6,,,72-69,11200,2
57,,2015,,,2020,위더스 빌,성수동1가,"26,460",성동구,5,0,9,43.41,,,33-23,11200,2
58,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"2,000",성동구,5,60,9,31.6,,,72-69,11200,7
59,,2004,,,2020,이에스에이리버하우스,성수동1가,"4,000",성동구,5,70,11,39.15,,,13-12,11200,5
60,,2005,,,2020,뚝섬리버빌,성수동1가,"5,000",성동구,5,40,11,28.55,,,13-117,11200,3
61,,2005,,,2020,뚝섬리버빌,성수동1가,"2,000",성동구,5,60,12,29,,,13-117,11200,2
62,,2004,,,2020,이에스에이리버하우스,성수동1가,"15,000",성동구,5,30,16,39.15,,,13-12,11200,4
63,,2004,,,2020,Biz-Well 성수,성수동1가,"13,000",성동구,5,0,16,26.67,,,33-21,11200,3
64,,2018,,,2020,서울숲 프라임 알파,성수동1가,"40,000",성동구,5,7,16,59.18,,,13-120,11200,11
65,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,5,37,16,24.69,,,33-21,11200,7
66,,2018,,,2020,서울숲 프라임 알파,성수동1가,"2,000",성동구,5,150,19,59.18,,,13-120,11200,5
67,,2004,,,2020,성수 그린빌,성수동1가,"18,000",성동구,5,0,21,36,,,685-54,11200,8
68,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,5,37,22,24.69,,,33-21,11200,4
69,,2005,,,2020,뚝섬리버빌,성수동1가,"3,000",성동구,5,54,23,29,,,13-117,11200,3
70,,2004,,,2020,이에스에이리버하우스,성수동1가,"2,000",성동구,5,90,23,39.15,,,13-12,11200,3
71,,2018,,,2020,청호 서울숲 뜨레피움 오피스텔,성수동1가,"2,000",성동구,5,70,23,19.03,,,13-163,11200,4
72,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,5,37,23,24.69,,,33-21,11200,4
73,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"5,000",성동구,5,40,25,30.81,,,72-69,11200,2
74,,2005,,,2020,뚝섬리버빌,성수동1가,"1,000",성동구,5,65,30,29,,,13-117,11200,4
75,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"15,000",성동구,5,0,30,31.6,,,72-69,11200,3
76,,,,,2020,그루빌2차,성수동2가,"12,600",성동구,5,0,7,26.86,,,289-167,11200,2
77,,2017,,,2020,(299-134),성수동2가,"25,000",성동구,5,0,7,39.78,,,299-134,11200,6
78,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"1,000",성동구,5,60,11,28.08,,,277-37,11200,10
79,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"2,000",성동구,5,55,13,28.08,,,277-37,11200,10
80,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"2,000",성동구,5,53,18,28.08,,,277-37,11200,4
81,,,,,2020,성수리치빌,성수동2가,"15,500",성동구,5,0,23,27.09,,,299-175,11200,2
82,,2019,,,2020,테라타워,성수동2가,"24,000",성동구,5,0,23,20.28,,,299-242,11200,3
83,,2013,,,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"1,000",성동구,5,55,25,18.33,,,277-101,11200,7
84,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"1,000",성동구,5,55,26,24.84,,,277-37,11200,8
85,,2003,,,2020,성원상떼뷰오피스텔,성수동2가,"2,000",성동구,5,50,27,28.08,,,277-37,11200,2
86,,2013,,,2020,성수동램킨중흥S클래스오피스텔,성수동2가,"3,000",성동구,5,45,28,18.33,,,277-101,11200,3
87,,2020,,,2020,The Mark,용답동,"25,000",성동구,5,0,6,32.77,,,228-8,11200,6
88,,2016,,,2020,서희스타힐스리버파크,용답동,"13,500",성동구,5,0,9,21.9,,,238-12,11200,9
89,,2020,,,2020,The Mark,용답동,"26,000",성동구,5,0,9,32.77,,,228-8,11200,8
90,,2016,,,2020,서희스타힐스리버파크,용답동,"1,000",성동구,5,53,9,21.95,,,238-12,11200,10
91,,2020,,,2020,The Mark,용답동,"26,000",성동구,5,0,12,32.77,,,228-8,11200,9
92,,2016,,,2020,서희스타힐스리버파크,용답동,"13,500",성동구,5,0,13,21.9,,,238-12,11200,4
93,,2016,,,2020,서희스타힐스리버파크,용답동,"13,000",성동구,5,0,16,19.88,,,238-12,11200,7
94,,2011,,,2020,오르세오피스텔,용답동,"1,000",성동구,5,60,19,33.2,,,238-2,11200,6
95,,2006,,,2020,신창비바패밀리,용답동,"5,500",성동구,5,80,20,65.95,,,232-1,11200,8
96,,2016,,,2020,서희스타힐스리버파크,용답동,"4,600",성동구,5,30,22,19.88,,,238-12,11200,12
97,,2016,,,2020,서희스타힐스리버파크,용답동,"11,000",성동구,5,0,25,20.21,,,238-12,11200,11
98,,2016,,,2020,서희스타힐스리버파크,용답동,"13,400",성동구,5,0,26,21.95,,,238-12,11200,11
99,,2016,,,2020,서희스타힐스리버파크,용답동,"14,000",성동구,5,0,29,21.95,,,238-12,11200,8
100,,2016,,,2020,서희스타힐스리버파크,용답동,"12,600",성동구,5,0,29,21.95,,,238-12,11200,10
101,,2016,,,2020,서희스타힐스리버파크,용답동,"13,500",성동구,5,0,30,20.21,,,238-12,11200,14
0,,2003,,,2020,노블리안,상왕십리동,"10,000",성동구,6,10,2,25.74,,,750,11200,13
1,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,6,0,4,30.81,,,750,11200,3
2,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,6,0,4,30.81,,,750,11200,8
3,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,6,0,5,30.81,,,750,11200,14
4,,2003,,,2020,노블리안,상왕십리동,"5,000",성동구,6,40,9,30.81,,,750,11200,15
5,,2003,,,2020,노블리안,상왕십리동,"4,000",성동구,6,40,12,30.81,,,750,11200,7
6,,2003,,,2020,노블리안,상왕십리동,"15,000",성동구,6,0,26,30.81,,,750,11200,7
7,,2003,,,2020,노블리안,상왕십리동,"10,000",성동구,6,0,30,25.74,,,750,11200,13
8,,2016,,,2020,센트라스,하왕십리동,"5,000",성동구,6,74,6,31.01,,,1070,11200,23
9,,2016,,,2020,센트라스,하왕십리동,"2,000",성동구,6,90,13,32.53,,,1070,11200,14
10,,2016,,,2020,센트라스,하왕십리동,"26,000",성동구,6,0,27,31.01,,,1070,11200,12
11,,2017,,,2020,한성아펠타워,도선동,"1,000",성동구,6,86,3,23.58,,,53,11200,10
12,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"1,000",성동구,6,75,4,18.63,,,257,11200,16
13,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"1,000",성동구,6,75,5,18.63,,,257,11200,18
14,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,7,18.63,,,257,11200,9
15,,2018,,,2020,W에비뉴타워,도선동,"1,000",성동구,6,80,8,23.32,,,46,11200,10
16,,2018,,,2020,렉스오피스텔,도선동,"14,500",성동구,6,0,9,25.32,,,268,11200,3
17,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"19,500",성동구,6,0,10,18.63,,,257,11200,9
18,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,11,18.63,,,257,11200,13
19,,2018,,,2020,렉스오피스텔,도선동,"18,000",성동구,6,0,11,20.35,,,268,11200,4
20,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,13,18.63,,,257,11200,14
21,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,13,18.63,,,257,11200,9
22,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,14,18.63,,,257,11200,7
23,,2014,,,2020,J&J빌딩,도선동,"18,500",성동구,6,0,14,29.1,,,276,11200,9
24,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,14,18.63,,,257,11200,18
25,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,15,18.63,,,257,11200,7
26,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"7,000",성동구,6,45,15,18.63,,,257,11200,11
27,,2018,,,2020,렉스오피스텔,도선동,"17,000",성동구,6,0,16,18.7,,,268,11200,11
28,,2017,,,2020,한성아펠타워,도선동,"1,000",성동구,6,90,17,23.58,,,53,11200,13
29,,2018,,,2020,렉스오피스텔,도선동,"17,800",성동구,6,0,19,20.35,,,268,11200,4
30,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"5,000",성동구,6,60,20,18.63,,,257,11200,14
31,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"19,000",성동구,6,0,20,18.63,,,257,11200,4
32,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"1,000",성동구,6,70,20,18.63,,,257,11200,9
33,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"21,000",성동구,6,0,20,18.63,,,257,11200,10
34,,2017,,,2020,한성아펠타워,도선동,"23,000",성동구,6,0,21,23.58,,,53,11200,4
35,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"18,500",성동구,6,0,22,18.63,,,257,11200,9
36,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,22,18.63,,,257,11200,5
37,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,22,18.63,,,257,11200,16
38,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"19,000",성동구,6,0,22,18.63,,,257,11200,6
39,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"5,000",성동구,6,50,24,18.63,,,257,11200,17
40,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,24,18.63,,,257,11200,4
41,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"20,000",성동구,6,0,25,18.63,,,257,11200,9
42,,2018,,,2020,렉스오피스텔,도선동,"3,000",성동구,6,59,25,20.35,,,268,11200,11
43,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"2,000",성동구,6,65,27,18.63,,,257,11200,10
44,,2018,,,2020,렉스오피스텔,도선동,"18,600",성동구,6,0,27,18.7,,,268,11200,2
45,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"10,000",성동구,6,35,27,18.63,,,257,11200,12
46,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"22,000",성동구,6,0,27,18.63,,,257,11200,7
47,,2018,,,2020,렉스오피스텔,도선동,"7,000",성동구,6,45,28,21.49,,,268,11200,2
48,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"3,000",성동구,6,65,29,18.63,,,257,11200,10
49,,2018,,,2020,렉스오피스텔,도선동,"19,000",성동구,6,0,29,20.35,,,268,11200,3
50,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"21,000",성동구,6,0,29,18.63,,,257,11200,18
51,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"10,000",성동구,6,35,29,18.63,,,257,11200,13
52,,2020,,,2020,왕십리렉스프리미엄오피스텔,도선동,"21,000",성동구,6,0,29,18.63,,,257,11200,8
53,,2018,,,2020,트레저힐스,마장동,"22,000",성동구,6,0,12,27.92,,,775-4,11200,2
54,,2018,,,2020,트레저힐스,마장동,"22,000",성동구,6,0,14,26.97,,,775-2,11200,4
55,,2012,,,2020,(777-3),마장동,"9,000",성동구,6,0,25,15.62,,,777-3,11200,6
56,,2006,,,2020,왕십리역이스타빌,행당동,"1,000",성동구,6,70,1,29.43,,,287-15,11200,10
57,,2014,,,2020,서울숲 더샵,행당동,"1,000",성동구,6,147,10,48.9,,,377,11200,4
58,,2006,,,2020,왕십리역이스타빌,행당동,"1,000",성동구,6,60,22,21.91,,,287-15,11200,10
59,,2006,,,2020,왕십리역이스타빌,행당동,"1,000",성동구,6,60,30,21.91,,,287-15,11200,8
60,,2002,,,2020,금호힐오피스텔,금호동1가,500,성동구,6,55,30,29.97,,,1755,11200,3
61,,2004,,,2020,성원상떼뷰,옥수동,"1,000",성동구,6,60,2,25.6,,,475,11200,2
62,,2004,,,2020,성원상떼뷰,옥수동,"12,500",성동구,6,0,10,27.01,,,475,11200,3
63,,2004,,,2020,성원상떼뷰,옥수동,"15,000",성동구,6,0,13,27.01,,,475,11200,10
64,,2004,,,2020,성원상떼뷰,옥수동,"1,000",성동구,6,60,29,25.6,,,475,11200,6
65,,2005,,,2020,뚝섬리버빌,성수동1가,"1,000",성동구,6,65,3,28.55,,,13-117,11200,4
66,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"17,000",성동구,6,0,5,30.81,,,72-69,11200,4
67,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,6,35,5,24.69,,,33-21,11200,7
68,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,6,39,8,26.67,,,33-21,11200,5
69,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"15,000",성동구,6,5,10,29.23,,,72-69,11200,8
70,,2015,,,2020,위더스 빌,성수동1가,"25,500",성동구,6,0,11,42.76,,,33-23,11200,10
71,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,6,39,11,26.67,,,33-21,11200,2
72,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"16,000",성동구,6,0,13,29.23,,,72-69,11200,3
73,,2018,,,2020,서울숲 프라임 알파,성수동1가,"4,000",성동구,6,150,15,59.18,,,13-120,11200,5
74,,2004,,,2020,이에스에이리버하우스,성수동1가,"27,000",성동구,6,0,17,39.15,,,13-12,11200,5
75,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,6,35,20,24.69,,,33-21,11200,5
76,,2018,,,2020,서울숲 프라임 알파,성수동1가,"3,000",성동구,6,155,20,59.18,,,13-120,11200,9
77,,2005,,,2020,뚝섬리버빌,성수동1가,"1,000",성동구,6,55,22,20.64,,,13-117,11200,7
78,,2004,,,2020,Biz-Well 성수,성수동1가,"3,000",성동구,6,37,22,24.69,,,33-21,11200,4
79,,2003,,,2020,성수동 뉴타운오피스텔,성수동1가,"16,000",성동구,6,0,24,31.6,,,72-69,11200,10
80,,2013,,,2020,서울숲 다세대 오피스텔,성수동1가,"22,000",성동구,6,0,24,40.7,,,656-28,11200,6
81,,2019,,,2020,한스포레,성수동1가,"1,000",성동구,6,79,25,19.75,,,72-114,11200,3
82,,2004,,,2020,이에스에이리버하우스,성수동1가,"5,000",성동구,6,65,26,39.15,,,13-12,11200,6
83,,2003,,,2020,아트빌딩,성수동1가,"2,000",성동구,6,60,27,26.78,,,685-308,11200,6
