,갱신요구권사용,건축년도,계약구분,계약기간,년,단지,법정동,보증금,시군구,월,월세,일,전용면적,종전계약보증금,종전계약월세,지번,지역코드,층
5,,2015,신규,21.11~22.11,2021,트윈시티 남산,동자동,"1,000",용산구,10,115,22,28.33,,,56,11170,28
6,,2015,신규,21.12~22.08,2021,트윈시티 남산,동자동,"1,000",용산구,10,85,22,21.51,,,56,11170,22
7,,2015,신규,21.10~22.10,2021,트윈시티 남산,동자동,"2,000",용산구,10,85,25,21.71,,,56,11170,23
8,,2015,신규,21.11~23.11,2021,트윈시티 남산,동자동,"2,000",용산구,10,110,25,25.37,,,56,11170,20
9,,2015,,21.11~22.11,2021,트윈시티 남산,동자동,"23,000",용산구,10,0,26,21.71,,,56,11170,25
10,,2004,신규,21.11~23.11,2021,서울역풍림아이원플러스,서계동,"11,000",용산구,10,38,22,28.79,,,219-17,11170,7
11,,2020,신규,21.11~23.11,2021,용산 다올 노블리움,청파동3가,"20,500",용산구,10,0,13,18.14,,,80-6,11170,13
12,,2020,신규,21.12~23.12,2021,용산 다올 노블리움,청파동3가,"19,000",용산구,10,0,20,17.87,,,80-6,11170,7
13,,2021,신규,21.10~22.10,2021,시온캐슬용산,원효로1가,"5,000",용산구,10,110,1,34.11,,,28-7,11170,4
14,사용,2019,갱신,21.11~23.11,2021,하람 휴,원효로1가,"28,300",용산구,10,0,2,29.56,"27,000",,28-10,11170,13
15,사용,2019,갱신,21.12~23.12,2021,하람 휴,원효로1가,"27,300",용산구,10,0,5,29.56,"26,000",,28-10,11170,8
16,,2021,신규,21.10~23.10,2021,오피스텔 채원,원효로1가,"18,000",용산구,10,0,5,14.4,,,119-13,11170,9
17,,2021,신규,21.11~23.11,2021,오피스텔 채원,원효로1가,"27,000",용산구,10,0,7,24.05,,,119-13,11170,17
18,,2004,신규,21.11~23.11,2021,디아뜨 센트럴,원효로1가,"18,500",용산구,10,0,7,25.19,,,112-4,11170,7
19,,2004,신규,21.11~23.11,2021,디아뜨 센트럴,원효로1가,"16,500",용산구,10,0,9,25.5,,,112-4,11170,2
20,,2021,신규,21.10~22.10,2021,오피스텔 채원,원효로1가,"22,000",용산구,10,0,11,19.19,,,119-13,11170,6
21,,2021,신규,21.10~22.10,2021,오피스텔 채원,원효로1가,"16,000",용산구,10,45,16,24.05,,,119-13,11170,15
22,,2021,신규,21.11~23.11,2021,오피스텔 채원,원효로1가,"15,000",용산구,10,40,16,22.22,,,119-13,11170,12
23,,2004,신규,21.10~22.10,2021,디아뜨 센트럴,원효로1가,"1,000",용산구,10,60,20,25.5,,,112-4,11170,13
24,,2021,신규,21.11~22.11,2021,시온캐슬용산,원효로1가,"1,000",용산구,10,80,23,21.1,,,28-7,11170,4
25,,2019,,,2021,하람 휴,원효로1가,"26,000",용산구,10,0,27,29.56,,,28-10,11170,5
26,,2019,,,2021,하람 휴,원효로1가,"25,000",용산구,10,0,27,29.56,,,28-10,11170,4
27,,2021,신규,21.11~22.11,2021,오피스텔 채원,원효로1가,"1,000",용산구,10,85,31,24.05,,,119-13,11170,16
28,,2021,,21.10~23.10,2021,금강프라임 타워,원효로3가,"33,000",용산구,10,0,5,39.95,,,43-1,11170,9
29,,2021,,,2021,금강프라임 타워,원효로3가,"32,000",용산구,10,0,15,39.71,,,43-1,11170,9
30,,2004,신규,21.10~22.10,2021,용문 하이오피스텔,용문동,"1,000",용산구,10,60,18,28.95,,,10-4,11170,4
31,,2007,신규,21.10~23.10,2021,이안용산프리미어,문배동,"58,000",용산구,10,0,1,64.41,,,3-3,11170,6
32,,2015,신규,21.10~22.10,2021,용산KCC웰츠타워,문배동,"23,970",용산구,10,0,2,37.24,,,11-10,11170,7
33,,2012,신규,21.12~23.12,2021,프라임펠리스,문배동,"24,000",용산구,10,0,2,27.83,,,24-8,11170,7
34,,2018,,21.11~22.11,2021,G&P 용산파크,문배동,"26,250",용산구,10,0,2,35,,,11-34,11170,2
35,,2012,신규,21.10~23.10,2021,프라임펠리스,문배동,"16,000",용산구,10,0,5,18.55,,,24-8,11170,7
36,,2007,신규,21.12~23.12,2021,용산아크로타워,문배동,"50,000",용산구,10,0,6,47.42,,,24-21,11170,6
37,,2007,,21.11~23.11,2021,이안용산프리미어,문배동,"45,000",용산구,10,0,8,87.29,,,3-3,11170,3
38,,2007,신규,21.10~23.10,2021,용산씨제이나인파크,문배동,"45,000",용산구,10,0,12,44.43,,,24-6,11170,3
39,,2018,신규,21.10~23.10,2021,G&P 용산파크,문배동,"32,000",용산구,10,0,13,39.07,,,11-34,11170,4
40,,2007,신규,21.12~23.05,2021,용산씨제이나인파크,문배동,"55,000",용산구,10,0,16,54.96,,,24-6,11170,6
41,,2017,신규,21.11~23.11,2021,용산 리브,문배동,"35,000",용산구,10,0,16,42.25,,,10-3,11170,10
42,,2007,신규,21.12~23.05,2021,용산씨제이나인파크,문배동,"55,000",용산구,10,0,16,54.96,,,24-6,11170,6
43,,2013,신규,21.11~23.11,2021,용산큐브,문배동,"18,500",용산구,10,0,21,17.46,,,24-4,11170,12
44,사용,2007,갱신,22.01~24.01,2021,용산아크로타워,문배동,"35,700",용산구,10,0,23,46.29,"34,000",,24-21,11170,7
45,,2013,신규,21.12~23.12,2021,용산큐브,문배동,"18,200",용산구,10,0,24,17.46,,,24-4,11170,9
46,사용,2004,갱신,21.12~22.12,2021,지오베르크,문배동,"5,000",용산구,10,69,26,31.35,"5,000",65,17-1,11170,2
47,사용,2007,갱신,21.11~22.10,2021,용산씨제이나인파크,문배동,"2,000",용산구,10,168,27,70.92,"2,000",160,24-6,11170,6
48,,2013,신규,21.11~23.11,2021,용산큐브,문배동,"18,900",용산구,10,0,28,17.46,,,24-4,11170,12
49,,2013,신규,21.11~23.11,2021,용산큐브,문배동,"17,500",용산구,10,0,28,17.46,,,24-4,11170,12
50,사용,2005,갱신,21.11~23.10,2021,용산파크자이,한강로1가,"32,550",용산구,10,0,4,39.25,"31,000",,50-1,11170,29
51,,2005,신규,21.11~23.11,2021,용산파크자이,한강로1가,"36,000",용산구,10,0,4,38.1,,,50-1,11170,16
52,,2005,신규,21.11~22.11,2021,용산파크자이,한강로1가,"26,500",용산구,10,0,6,36.13,,,50-1,11170,6
53,,2005,신규,21.11~23.11,2021,용산파크자이,한강로1가,"32,000",용산구,10,0,13,39.03,,,50-1,11170,17
54,사용,2007,갱신,22.01~24.01,2021,대우 월드마크 용산,한강로1가,"45,000",용산구,10,0,16,86.38,"45,000",,64,11170,29
55,,2005,신규,21.11~23.11,2021,용산파크자이,한강로1가,"14,000",용산구,10,50,19,31.83,,,50-1,11170,17
56,,2005,신규,21.10~22.10,2021,용산파크자이,한강로1가,"2,000",용산구,10,105,19,37.26,,,50-1,11170,18
57,,2005,신규,21.11~23.11,2021,용산파크자이,한강로1가,"14,000",용산구,10,50,19,31.83,,,50-1,11170,17
58,,2005,신규,21.12~23.11,2021,용산파크자이,한강로1가,"25,000",용산구,10,0,29,28.46,,,50-1,11170,12
59,,2004,,,2021,대우디오빌한강로오피스텔,한강로2가,"27,500",용산구,10,0,1,33.95,,,312-4,11170,4
60,,2005,신규,21.11~22.11,2021,한강현대하이엘,한강로2가,"3,000",용산구,10,85,1,40.28,,,2-36,11170,7
61,,2017,갱신,21.10~22.10,2021,용산푸르지오써밋,한강로2가,"1,000",용산구,10,147,2,40.39,"1,000",140,420,11170,25
62,,,신규,21.11~23.11,2021,래미안 용산 더 센트럴,한강로2가,"65,000",용산구,10,0,4,53,,,422,11170,18
63,사용,2017,갱신,21.12~22.11,2021,용산푸르지오써밋,한강로2가,"30,870",용산구,10,4,5,45.66,"30,870",,420,11170,18
64,,2017,,,2021,용산푸르지오써밋,한강로2가,"5,000",용산구,10,93,6,27.75,,,420,11170,17
65,,2012,신규,21.10~22.10,2021,위너스타워,한강로2가,500,용산구,10,60,7,30.26,,,2-132,11170,9
66,,2017,,,2021,용산푸르지오써밋,한강로2가,"39,000",용산구,10,0,8,26.7,,,420,11170,32
67,,2006,신규,21.10~22.10,2021,용산 토투벨리,한강로2가,"21,000",용산구,10,0,9,34.92,,,2-37,11170,13
68,,2017,신규,21.10~22.12,2021,용산푸르지오써밋,한강로2가,"36,300",용산구,10,0,9,26.7,,,420,11170,28
69,,2017,,,2021,용산푸르지오써밋,한강로2가,"36,000",용산구,10,0,14,24.6,,,420,11170,37
70,,2004,,,2021,한강로 대우아이빌,한강로2가,"21,000",용산구,10,0,15,33.54,,,2-11,11170,7
71,사용,2017,갱신,21.11~22.11,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,10,167,15,48.43,"2,000",159,420,11170,26
72,,2017,신규,21.11~22.11,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,10,120,16,27.64,,,420,11170,24
73,,2004,신규,21.12~23.12,2021,한강로 대우아이빌,한강로2가,"25,000",용산구,10,0,17,39.76,,,2-11,11170,6
74,사용,2005,갱신,22.01~24.01,2021,한강로벽산메가트리움,한강로2가,"26,250",용산구,10,0,18,32.87,"25,000",,2-8,11170,19
75,,,,,2021,래미안 용산 더 센트럴,한강로2가,"95,000",용산구,10,0,20,77.55,,,422,11170,7
76,,2017,신규,21.12~22.12,2021,용산푸르지오써밋,한강로2가,"52,000",용산구,10,0,20,45.66,,,420,11170,24
77,사용,2017,갱신,21.12~23.12,2021,용산푸르지오써밋,한강로2가,"42,226",용산구,10,0,23,46.29,"40,215",,420,11170,36
78,,2005,,,2021,한강현대하이엘,한강로2가,"21,000",용산구,10,20,25,40.28,,,2-36,11170,5
79,,2004,,,2021,한강로 대우아이빌,한강로2가,"23,100",용산구,10,0,25,33.54,,,2-11,11170,4
80,,2004,신규,21.11~23.11,2021,대우디오빌한강로오피스텔,한강로2가,"23,100",용산구,10,0,25,33.95,,,312-4,11170,9
81,,2017,신규,21.10~22.10,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,10,120,25,24.6,,,420,11170,36
82,,2017,신규,21.10~22.10,2021,용산푸르지오써밋,한강로2가,"38,000",용산구,10,0,27,25.65,,,420,11170,19
83,사용,2017,갱신,21.11~23.11,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,10,100,29,27.75,"2,000",95,420,11170,29
84,,2005,갱신,21.12~23.12,2021,한강로벽산메가트리움,한강로2가,"23,100",용산구,10,0,29,29.54,"22,000",,2-8,11170,14
85,,2017,신규,21.11~23.11,2021,용산푸르지오써밋,한강로2가,"37,000",용산구,10,0,29,26.7,,,420,11170,17
86,,2017,신규,21.12~22.12,2021,용산푸르지오써밋,한강로2가,"15,000",용산구,10,140,30,45.66,,,420,11170,29
87,,2017,신규,21.11~22.01,2021,용산푸르지오써밋,한강로2가,"36,476",용산구,10,0,30,35.47,,,420,11170,19
88,,2017,신규,22.01~24.01,2021,용산푸르지오써밋,한강로2가,"38,300",용산구,10,0,30,35.47,,,420,11170,19
89,사용,2004,갱신,21.12~23.12,2021,대우디오빌한강로오피스텔,한강로2가,"23,100",용산구,10,0,31,32.85,"22,000",,312-4,11170,17
90,사용,2007,갱신,21.10~22.10,2021,용산 시티파크(63-387),한강로3가,"42,990",용산구,10,0,2,51.81,"40,950",,63-387,11170,2
91,,2006,신규,,2021,지에스 한강에클라스,한강로3가,"1,000",용산구,10,70,29,35.06,,,16-85,11170,5
0,,2004,,,2021,갈월동 에이트리움,갈월동,"1,000",용산구,11,75,4,30.97,,,101-49,11170,6
1,,2004,신규,21.12~22.12,2021,갈월동 에이트리움,갈월동,"12,000",용산구,11,0,11,30.97,,,101-49,11170,21
2,,2004,,,2021,그린빌파크,갈월동,"1,000",용산구,11,55,29,23.01,,,53-19,11170,3
3,,2015,신규,21.11~22.12,2021,트윈시티 남산,동자동,"6,000",용산구,11,60,1,21.52,,,56,11170,13
4,,2015,신규,21.11~23.11,2021,트윈시티 남산,동자동,"29,950",용산구,11,0,2,28.33,,,56,11170,22
5,,2015,신규,21.11~22.11,2021,트윈시티 남산,동자동,"1,000",용산구,11,105,4,27.42,,,56,11170,13
6,,2015,신규,21.11~22.11,2021,트윈시티 남산,동자동,"2,000",용산구,11,120,5,29.61,,,56,11170,11
7,,2015,신규,21.11~23.11,2021,트윈시티 남산,동자동,"1,000",용산구,11,90,6,21.71,,,56,11170,20
8,,2015,신규,21.11~23.11,2021,트윈시티 남산,동자동,"5,000",용산구,11,95,6,27.42,,,56,11170,27
9,,2015,,,2021,트윈시티 남산,동자동,"1,000",용산구,11,100,8,27.42,,,56,11170,16
10,,2015,,,2021,트윈시티 남산,동자동,"2,000",용산구,11,80,13,21.71,,,56,11170,5
11,,2015,신규,22.01~24.01,2021,트윈시티 남산,동자동,"28,000",용산구,11,0,15,27.42,,,56,11170,13
12,,2015,신규,21.12~22.11,2021,트윈시티 남산,동자동,"1,000",용산구,11,100,16,27.42,,,56,11170,6
13,,2015,,,2021,트윈시티 남산,동자동,"25,000",용산구,11,0,16,21.51,,,56,11170,28
14,,2013,,,2021,센트레빌아스테리움서울,동자동,"45,000",용산구,11,0,20,47.39,,,45,11170,14
15,,2015,신규,21.12~22.12,2021,트윈시티 남산,동자동,"27,000",용산구,11,0,20,21.71,,,56,11170,27
16,,2015,,,2021,트윈시티 남산,동자동,"29,000",용산구,11,0,22,27.42,,,56,11170,9
17,,2015,신규,21.12~22.12,2021,트윈시티 남산,동자동,"1,000",용산구,11,90,24,21.52,,,56,11170,27
18,,2015,,,2021,트윈시티 남산,동자동,"5,000",용산구,11,110,27,29.61,,,56,11170,22
19,,2015,신규,21.11~22.11,2021,트윈시티 남산,동자동,"5,000",용산구,11,75,29,21.71,,,56,11170,8
20,,2020,신규,21.12~23.12,2021,용산 다올 노블리움,청파동3가,"18,900",용산구,11,0,6,18.09,,,80-6,11170,7
21,,2020,,,2021,용산 다올 노블리움,청파동3가,"20,500",용산구,11,0,19,18.14,,,80-6,11170,13
22,,2020,신규,21.12~23.12,2021,용산 다올 노블리움,청파동3가,"19,955",용산구,11,0,21,18.09,,,80-6,11170,13
23,,2020,,,2021,용산 다올 노블리움,청파동3가,"24,000",용산구,11,35,29,37.47,,,80-6,11170,14
24,,2021,신규,21.11~22.11,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,90,1,23.76,,,119-13,11170,8
25,,2021,신규,21.12~22.12,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,80,2,19.54,,,119-13,11170,17
26,,2021,신규,21.12~22.12,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,70,3,19.19,,,119-13,11170,4
27,,2021,신규,22.01~23.01,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,90,3,23.76,,,119-13,11170,5
28,,2021,신규,21.12~23.12,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,100,3,26.6,,,119-13,11170,2
29,,2021,신규,21.11~23.11,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,77,9,19.54,,,119-13,11170,15
30,,2004,신규,21.11~22.11,2021,디아뜨 센트럴,원효로1가,"1,000",용산구,11,60,9,25.19,,,112-4,11170,8
31,,2004,신규,21.12~23.12,2021,디아뜨 센트럴,원효로1가,"16,000",용산구,11,0,10,25.5,,,112-4,11170,15
32,,2021,신규,21.11~22.11,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,90,10,23.76,,,119-13,11170,6
33,,2021,신규,21.11~22.11,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,65,10,14.4,,,119-13,11170,11
34,사용,2004,갱신,21.12~23.12,2021,디아뜨 센트럴,원효로1가,"16,100",용산구,11,0,13,25.5,"15,500",,112-4,11170,7
35,,2017,신규,22.01~24.01,2021,용산1차휴먼타운,원효로1가,"29,700",용산구,11,0,13,33.61,,,120-20,11170,8
36,,2021,신규,21.12~22.12,2021,오피스텔 채원,원효로1가,"23,000",용산구,11,0,17,19.19,,,119-13,11170,5
37,,2021,신규,21.11~23.11,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,80,19,19.54,,,119-13,11170,10
38,사용,2004,갱신,21.11~23.11,2021,디아뜨 센트럴,원효로1가,"14,150",용산구,11,0,20,25.19,"13,500",,112-4,11170,9
39,,2021,신규,21.11~22.11,2021,오피스텔 채원,원효로1가,"1,000",용산구,11,65,21,14.4,,,119-13,11170,10
40,,2004,신규,21.12~22.11,2021,디아뜨 센트럴,원효로1가,"1,000",용산구,11,60,22,25.19,,,112-4,11170,6
41,,2004,신규,21.11~22.11,2021,디아뜨 센트럴,원효로1가,"1,000",용산구,11,60,27,25.5,,,112-4,11170,5
42,사용,2004,갱신,,2021,디아뜨 센트럴,원효로1가,"15,200",용산구,11,0,29,25.19,"14,500",,112-4,11170,4
43,,2019,신규,21.11~23.11,2021,하람 휴,원효로1가,"33,000",용산구,11,0,30,29.56,,,28-10,11170,7
44,,2013,갱신,21.11~22.11,2021,용산큐브,문배동,"18,900",용산구,11,0,2,17.46,"18,900",,24-4,11170,11
45,,2007,신규,21.11~22.11,2021,용산아크로타워,문배동,"1,000",용산구,11,110,2,38.37,,,24-21,11170,2
46,,2013,신규,21.11~23.11,2021,용산큐브,문배동,"17,000",용산구,11,5,3,17.46,,,24-4,11170,5
47,,2015,신규,21.11~23.11,2021,용산KCC웰츠타워,문배동,"27,000",용산구,11,0,4,29.9,,,11-10,11170,8
48,,2013,신규,21.12~23.12,2021,용산큐브,문배동,"18,690",용산구,11,0,5,17.46,,,24-4,11170,10
49,,2007,신규,21.12~23.12,2021,용산아크로타워,문배동,"35,000",용산구,11,0,6,38.37,,,24-21,11170,2
50,,2015,신규,21.11~22.11,2021,용산KCC웰츠타워,문배동,"2,000",용산구,11,80,8,28.66,,,11-10,11170,5
51,,2007,신규,21.12~22.12,2021,용산아크로타워,문배동,"25,000",용산구,11,0,8,28.72,,,24-21,11170,9
52,,2015,신규,21.11~22.11,2021,용산KCC웰츠타워,문배동,"1,000",용산구,11,84,10,29.32,,,11-10,11170,5
53,사용,2017,갱신,22.01~24.01,2021,용산 리브,문배동,"30,135",용산구,11,0,13,36.06,"28,700",,10-3,11170,4
54,,2015,신규,21.12~23.11,2021,용산KCC웰츠타워,문배동,"35,000",용산구,11,0,15,38.95,,,11-10,11170,4
55,,2015,신규,21.12~22.11,2021,용산KCC웰츠타워,문배동,"1,000",용산구,11,90,17,31.37,,,11-10,11170,6
56,,2013,신규,22.01~24.01,2021,용산큐브,문배동,"18,500",용산구,11,0,19,17.46,,,24-4,11170,9
57,,2015,신규,21.11~22.11,2021,용산KCC웰츠타워,문배동,"1,000",용산구,11,85,20,29.69,,,11-10,11170,4
58,,2013,신규,21.11~23.11,2021,용산큐브,문배동,"2,000",용산구,11,60,20,17.46,,,24-4,11170,3
59,,2015,신규,,2021,용산KCC웰츠타워,문배동,"30,000",용산구,11,0,22,37.48,,,11-10,11170,6
60,,2015,신규,22.01~24.01,2021,용산KCC웰츠타워,문배동,"32,000",용산구,11,0,24,37.24,,,11-10,11170,6
61,,2013,신규,21.12~23.12,2021,용산큐브,문배동,"17,850",용산구,11,0,24,17.46,,,24-4,11170,8
62,,2015,신규,21.12~22.12,2021,용산KCC웰츠타워,문배동,"1,000",용산구,11,85,27,29.69,,,11-10,11170,5
63,,2007,신규,22.01~24.01,2021,용산아크로타워,문배동,"20,000",용산구,11,70,30,38.37,,,24-21,11170,7
64,,2005,신규,21.11~22.11,2021,용산파크자이,한강로1가,"6,000",용산구,11,80,4,36.13,,,50-1,11170,8
65,,2005,신규,21.12~23.12,2021,용산파크자이,한강로1가,"23,625",용산구,11,0,6,28.46,,,50-1,11170,4
66,,2005,,,2021,용산파크자이,한강로1가,"31,500",용산구,11,0,6,42.39,,,50-1,11170,17
67,,2005,신규,21.11~23.11,2021,용산파크자이,한강로1가,"36,500",용산구,11,0,9,42.99,,,50-1,11170,3
68,사용,2005,갱신,21.11~22.11,2021,용산파크자이,한강로1가,"24,000",용산구,11,0,10,28.46,"23,000",,50-1,11170,10
69,,2005,신규,21.11~22.11,2021,용산파크자이,한강로1가,"1,000",용산구,11,130,10,50.8,,,50-1,11170,11
70,,2005,,,2021,용산파크자이,한강로1가,"1,000",용산구,11,89,11,33.46,,,50-1,11170,3
71,,2005,신규,21.12~23.12,2021,용산파크자이,한강로1가,"5,000",용산구,11,95,13,39.03,,,50-1,11170,20
72,사용,2005,갱신,,2021,용산파크자이,한강로1가,"75,000",용산구,11,10,15,42.39,"75,000",,50-1,11170,5
73,사용,2005,갱신,22.01~24.01,2021,용산파크자이,한강로1가,"29,400",용산구,11,0,17,37.26,"28,000",,50-1,11170,7
74,,2005,신규,21.12~23.12,2021,용산파크자이,한강로1가,"1,000",용산구,11,115,20,39.25,,,50-1,11170,28
75,,2005,,,2021,용산파크자이,한강로1가,"34,650",용산구,11,0,20,39.03,,,50-1,11170,16
76,,2005,신규,21.12~23.12,2021,용산파크자이,한강로1가,"15,000",용산구,11,65,20,37.26,,,50-1,11170,24
77,,2005,신규,22.01~24.01,2021,용산파크자이,한강로1가,"35,000",용산구,11,0,27,37.26,,,50-1,11170,33
78,,2005,신규,22.01~24.01,2021,용산파크자이,한강로1가,"36,000",용산구,11,0,29,52.58,,,50-1,11170,6
79,,2005,신규,21.12~23.12,2021,용산파크자이,한강로1가,"30,000",용산구,11,0,30,31.83,,,50-1,11170,17
80,,2017,신규,21.11~23.11,2021,용산푸르지오써밋,한강로2가,"20,000",용산구,11,45,1,26.7,,,420,11170,20
81,사용,2017,갱신,21.12~22.12,2021,용산푸르지오써밋,한강로2가,"1,000",용산구,11,126,2,29.85,"1,000",120,420,11170,34
82,,2017,갱신,21.11~22.07,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,11,97,2,29.74,"2,000",93,420,11170,21
83,,2017,,,2021,용산푸르지오써밋,한강로2가,"58,000",용산구,11,0,2,44.7,,,420,11170,17
84,,2017,신규,21.11~23.11,2021,용산푸르지오써밋,한강로2가,"15,000",용산구,11,90,3,29.85,,,420,11170,17
85,,,신규,21.11~22.11,2021,래미안 용산 더 센트럴,한강로2가,"2,000",용산구,11,190,5,51.84,,,422,11170,17
86,,2017,,,2021,용산푸르지오써밋,한강로2가,"30,388",용산구,11,0,5,25.65,,,420,11170,29
87,,2004,신규,21.12~23.12,2021,한강로 대우아이빌,한강로2가,"23,000",용산구,11,0,6,33.54,,,2-11,11170,4
88,,2017,갱신,22.01~23.01,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,11,116,6,27.75,"2,000",110,420,11170,32
89,,2017,신규,21.12~23.12,2021,용산푸르지오써밋,한강로2가,"60,000",용산구,11,0,6,44.7,,,420,11170,18
90,사용,2017,갱신,21.11~23.11,2021,용산푸르지오써밋,한강로2가,"10,500",용산구,11,98,6,48.43,"10,000",93,420,11170,17
91,,2017,신규,21.11~22.11,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,11,135,9,42.64,,,420,11170,36
92,,2017,,,2021,용산푸르지오써밋,한강로2가,"3,500",용산구,11,109,10,45.66,,,420,11170,34
93,사용,2017,갱신,21.12~22.10,2021,용산푸르지오써밋,한강로2가,"20,000",용산구,11,56,11,35.47,"20,000",51,420,11170,30
94,,2012,신규,21.12~23.12,2021,위너스타워,한강로2가,"14,000",용산구,11,0,12,30.45,,,2-132,11170,7
95,사용,2004,갱신,21.11~23.11,2021,대우디오빌한강로오피스텔,한강로2가,"13,800",용산구,11,17,12,33.95,"15,000",12,312-4,11170,6
96,,2004,신규,21.11~22.11,2021,한강로 대우아이빌,한강로2가,"1,000",용산구,11,75,18,35.28,,,2-11,11170,9
97,,2004,신규,21.11~22.11,2021,대우디오빌한강로오피스텔,한강로2가,"1,000",용산구,11,68,19,22.05,,,312-4,11170,3
98,,2004,신규,21.12~23.12,2021,한강로 대우아이빌,한강로2가,"15,000",용산구,11,25,20,33.54,,,2-11,11170,2
99,,2017,신규,21.11~22.11,2021,용산푸르지오써밋,한강로2가,"1,000",용산구,11,120,22,27.52,,,420,11170,27
100,,2017,갱신,21.12~22.12,2021,용산푸르지오써밋,한강로2가,"1,000",용산구,11,109,22,26.7,"1,000",104,420,11170,31
101,,2017,신규,21.12~22.12,2021,용산푸르지오써밋,한강로2가,"2,000",용산구,11,180,23,44.7,,,420,11170,33
102,,2017,신규,22.01~24.01,2021,용산푸르지오써밋,한강로2가,"57,000",용산구,11,0,27,46.29,,,420,11170,31
103,,2017,신규,21.12~23.12,2021,용산푸르지오써밋,한강로2가,"40,000",용산구,11,0,28,29.85,,,420,11170,19
104,,2017,신규,21.12~23.12,2021,용산푸르지오써밋,한강로2가,"40,000",용산구,11,0,29,26.7,,,420,11170,24
105,,2017,갱신,21.11~22.11,2021,용산푸르지오써밋,한강로2가,"38,202",용산구,11,0,29,44.7,"36,383",,420,11170,26
106,사용,2004,갱신,21.12~23.12,2021,대우디오빌한강로오피스텔,한강로2가,"22,000",용산구,11,0,29,29.66,"21,000",,312-4,11170,8
107,,2017,신규,22.01~23.01,2021,용산푸르지오써밋,한강로2가,"44,000",용산구,11,0,30,46.29,,,420,11170,30
108,,2005,신규,22.01~24.01,2021,한강로벽산메가트리움,한강로2가,"28,000",용산구,11,0,30,29.54,,,2-8,11170,12
109,,2017,신규,21.11~22.11,2021,용산푸르지오써밋,한강로2가,"3,000",용산구,11,130,30,27.75,,,420,11170,17
110,,2004,신규,21.11~23.11,2021,한강대우트럼프월드3,한강로3가,"26,000",용산구,11,0,3,25.52,,,65-230,11170,29
111,,2006,신규,21.11~22.11,2021,지에스 한강에클라스,한강로3가,"1,000",용산구,11,70,8,35.06,,,16-85,11170,3
112,,2006,신규,21.11~22.11,2021,지에스 한강에클라스,한강로3가,"1,000",용산구,11,75,12,40.86,,,16-85,11170,5
113,,2004,신규,21.12~22.12,2021,한강대우트럼프월드3,한강로3가,"2,000",용산구,11,180,25,49.66,,,65-230,11170,16
114,,2004,,,2021,한강대우트럼프월드3,한강로3가,"30,000",용산구,11,0,27,30.91,,,65-230,11170,7
115,,2004,신규,22.01~24.01,2021,한강대우트럼프월드3,한강로3가,"32,000",용산구,11,0,28,30.91,,,65-230,11170,30
0,사용,1990,갱신,21.12~22.12,2021,(339-4),후암동,"10,500",용산구,12,0,19,34.38,"10,000",,339-4,11170,6
1,,2004,,,2021,갈월동 에이트리움,갈월동,80,용산구,12,80,8,30.97,,,101-49,11170,20
2,,2004,신규,22.01~24.01,2021,갈월동 에이트리움,갈월동,"22,000",용산구,12,0,10,34.21,,,101-49,11170,16
3,,2004,,,2021,갈월동 에이트리움,갈월동,"1,000",용산구,12,75,13,31.1,,,101-49,11170,18
4,,2004,신규,21.12~22.12,2021,갈월동 에이트리움,갈월동,"1,000",용산구,12,75,16,30.97,,,101-49,11170,15
5,,2015,신규,21.12~22.12,2021,트윈시티 남산,동자동,"1,000",용산구,12,85,4,21.71,,,56,11170,7
6,,2015,신규,21.12~23.12,2021,트윈시티 남산,동자동,"15,000",용산구,12,55,4,21.71,,,56,11170,14
7,,2015,신규,21.12~22.12,2021,트윈시티 남산,동자동,"30,000",용산구,12,0,4,27.42,,,56,11170,24
8,,2015,,,2021,트윈시티 남산,동자동,"2,000",용산구,12,85,4,21.71,,,56,11170,17
9,,2015,신규,21.12~22.12,2021,트윈시티 남산,동자동,"1,000",용산구,12,90,5,21.71,,,56,11170,20
10,,2013,신규,22.01~24.01,2021,센트레빌아스테리움서울,동자동,"80,000",용산구,12,0,6,102.31,,,45,11170,14
11,,2015,신규,21.12~22.12,2021,트윈시티 남산,동자동,"5,000",용산구,12,110,7,29.61,,,56,11170,25
12,,2013,,,2021,센트레빌아스테리움서울,동자동,"45,000",용산구,12,0,9,47.39,,,45,11170,14
13,,2015,,,2021,트윈시티 남산,동자동,"1,000",용산구,12,88,11,21.52,,,56,11170,20
14,,2015,신규,21.12~22.12,2021,트윈시티 남산,동자동,"1,000",용산구,12,90,11,25.37,,,56,11170,8
